vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
CMT,1,1,515,1.2,CRD,8
CMT,1,1,837,2.7,CSH,12
CMT,1,1,852,3.8,CSH,14.5
CMT,1,1,789,2.4,CSH,11
CMT,1,2,144,0.6,CRD,4
CMT,1,1,211,0.8,CSH,5
CMT,1,1,626,1.4,CRD,8.5
CMT,1,1,336,0.6,CSH,5.5
CMT,1,1,1120,4.8,CSH,18
CMT,1,1,666,1.1,CRD,8.5
CMT,1,1,270,0.5,CRD,5
CMT,1,1,972,2.4,CSH,12.5
CMT,1,1,1194,3.6,CRD,15.5
CMT,1,1,599,1.1,CSH,8
CMT,1,1,387,0.9,CRD,6
CMT,1,4,1103,3.7,CSH,16.5
CMT,1,2,331,1.1,CRD,6
CMT,1,1,323,0.6,CSH,5.5
CMT,1,1,168,0.2,CSH,3.5
CMT,1,1,961,6.6,CSH,21.5
CMT,1,1,65,0.3,CRD,3
CMT,1,2,548,1.7,CSH,8.5
CMT,1,1,408,1,CSH,6
CMT,1,1,182,0.6,CRD,4.5
CMT,1,1,367,0.7,CSH,6
CMT,1,2,313,0.7,CSH,5.5
CMT,1,1,254,0.8,CRD,5.5
CMT,1,1,152,0.5,CRD,4
CMT,1,2,788,5.5,CSH,17.5
CMT,1,2,816,5.2,CRD,17.5
CMT,1,1,796,3.9,CRD,14
CMT,1,1,391,1.5,CSH,7.5
CMT,1,1,383,0.5,CRD,5.5
CMT,1,2,228,0.7,CSH,5
CMT,1,1,791,2.5,CSH,11.5
CMT,1,2,240,0.6,CRD,5
CMT,1,1,1330,10.4,CRD,31.5
CMT,1,1,622,1.2,CSH,8.5
CMT,1,1,501,0.8,CSH,7
CMT,1,1,1124,1.7,CRD,13
CMT,1,1,499,1.8,CSH,8.5
CMT,1,1,1113,5.4,CSH,19
CMT,1,1,779,2,CRD,11
CMT,1,1,708,1.4,CSH,9
CMT,1,1,605,2.2,CRD,9.5
CMT,1,2,803,4.6,CRD,16
CMT,1,1,889,2.2,CRD,11.5
CMT,1,1,698,1.4,CSH,9
CMT,1,1,321,0.8,CRD,5.5
CMT,1,1,703,1.2,CRD,9
CMT,1,1,431,1.9,CSH,8.5
CMT,1,1,963,2.9,CSH,13
CMT,1,1,749,4.1,CSH,14.5
CMT,1,1,1025,5.9,CRD,19.5
CMT,1,1,866,1.6,CSH,10.5
CMT,1,1,476,1.9,CRD,8.5
CMT,1,1,372,1.3,CRD,7
CMT,1,1,482,1.5,CSH,7.5
CMT,1,1,424,1,CRD,7
CMT,1,1,961,6.8,CRD,21.5
CMT,1,1,987,2.8,CRD,13
CMT,1,1,492,1,CRD,7
CMT,1,1,480,1.7,CSH,8
CMT,4,1,995,7.4,CRD,23
CMT,1,1,504,1.2,CRD,7.5
CMT,1,1,328,0.9,CSH,5.5
CMT,1,1,186,1,CRD,5
CMT,1,3,262,0.6,CSH,5
CMT,1,1,1247,5.4,CSH,20.5
CMT,1,1,818,5.1,CRD,17.5
CMT,1,1,99,0.3,CSH,3
CMT,1,3,1316,4.6,CSH,19
CMT,1,1,302,0.7,CSH,5.5
CMT,1,1,649,2.5,CRD,10.5
CMT,1,1,321,0.4,CRD,5
CMT,1,1,1008,2.7,CRD,13
CMT,1,2,316,1,CSH,6
CMT,1,1,597,2.5,CRD,10.5
CMT,1,1,1071,4.5,CRD,17
CMT,1,1,445,1.6,CSH,7.5
CMT,1,1,432,1.1,CRD,7
CMT,1,1,505,1.1,CSH,7
CMT,1,1,903,2.2,CSH,11.5
CMT,1,1,722,1.7,CRD,9.5
CMT,1,2,938,2,CSH,12
CMT,1,1,575,1.5,CSH,8
CMT,1,1,514,1.9,CRD,8.5
CMT,1,1,1411,4.2,CSH,18
CMT,1,1,796,1.6,CRD,10
CMT,1,1,503,1.3,CSH,7.5
CMT,1,1,713,1.1,CSH,8.5
CMT,1,2,334,0.8,CRD,6
CMT,1,1,500,2.1,CSH,9
CMT,1,1,415,3.3,CSH,11
CMT,1,1,593,1.7,CRD,9
CMT,1,1,656,1.5,CSH,9
CMT,1,1,382,1.2,CRD,7
CMT,1,1,783,3.3,CRD,12.5
CMT,1,1,1029,7.9,CSH,24.5
CMT,1,1,213,0.9,CSH,5
CMT,1,1,1551,5.1,CSH,21
CMT,1,1,1148,3.6,CSH,16.5
CMT,1,1,787,2.5,CRD,11
CMT,1,1,557,1.8,CSH,9
CMT,1,1,313,1.1,CSH,6
CMT,1,1,370,0.8,CRD,6
CMT,1,1,395,0.9,CRD,6.5
CMT,1,1,347,1.1,CRD,6
CMT,1,1,589,3.7,CRD,13
CMT,2,1,1911,18.1,CRD,52
CMT,1,1,372,0.7,CSH,6
CMT,1,1,566,2.1,CRD,9.5
CMT,1,1,480,1.6,CRD,8
CMT,1,1,1904,3.5,CRD,20.5
CMT,1,1,963,2.5,CRD,12.5
CMT,1,1,157,0.3,CSH,3.5
CMT,1,1,1165,3,CSH,14.5
CMT,1,1,169,0.6,CRD,4
CMT,1,1,301,0.7,CRD,5.5
CMT,1,1,942,2.3,CRD,12
CMT,1,1,547,1.1,CRD,7.5
CMT,1,1,969,1.7,CSH,11.5
CMT,1,1,313,0.4,CSH,5
CMT,1,1,898,1.2,CRD,10.5
CMT,1,1,1051,2.4,CSH,13.5
CMT,1,1,606,2.3,CRD,9.5
CMT,1,1,346,0.9,CRD,6
CMT,1,1,342,1,CRD,6.5
CMT,1,1,495,1.7,CRD,8
CMT,1,1,176,1,CSH,5
CMT,3,1,1851,19.9,CSH,71
CMT,1,1,306,0.6,CRD,5
CMT,1,1,249,1.5,CSH,6.5
CMT,1,1,77,0.2,CSH,3
CMT,1,1,217,1.1,CSH,5.5
CMT,1,1,165,0.8,CRD,4.5
CMT,1,1,183,0.5,CSH,4
CMT,1,1,323,0.3,CRD,5
CMT,1,1,145,0.4,CSH,4
CMT,1,1,231,1.2,CRD,6
CMT,1,1,176,0.9,CRD,5
CMT,1,1,375,1.5,CRD,7.5
CMT,1,1,240,0.8,CSH,5
CMT,1,1,330,0.5,CRD,5
CMT,1,1,446,0.9,CRD,6.5
CMT,1,2,483,2.6,CRD,9.5
CMT,1,3,182,0.4,CSH,4
CMT,1,1,838,2.7,CSH,12
CMT,1,1,145,0.4,CRD,4
CMT,1,1,888,3,CSH,13.5
CMT,1,1,1470,3.2,CRD,18
CMT,1,1,407,0.8,CRD,6.5
CMT,1,1,666,1.5,CSH,9
CMT,1,1,639,1,CSH,8
CMT,1,1,398,1.4,CRD,7
CMT,1,1,348,1.3,CSH,6.5
CMT,1,1,161,0.9,CRD,4.5
CMT,1,1,1377,2.8,CRD,15.5
CMT,1,1,308,0.9,CSH,6
CMT,1,1,1099,2.9,CRD,14.5
CMT,1,1,740,2.5,CRD,11
CMT,1,2,267,1,CSH,5.5
CMT,1,3,209,0.6,CRD,4.5
CMT,1,1,156,0.3,CRD,3.5
CMT,1,1,709,3.7,CRD,13
CMT,1,1,485,2.1,CSH,9
CMT,1,1,965,8.3,CSH,24
CMT,2,1,1629,19.1,CRD,52
CMT,1,1,413,2.2,CSH,8.5
CMT,1,1,680,1,CSH,8
CMT,1,1,986,1.9,CSH,12
CMT,1,1,1249,4.7,CSH,18
CMT,1,1,1193,4.2,CRD,17.5
CMT,1,4,450,1,CSH,6.5
CMT,1,1,733,1.9,CRD,10
CMT,1,1,316,0.6,CSH,5.5
CMT,1,1,1468,4.8,CSH,19
CMT,1,3,296,1,CRD,5.5
CMT,1,1,898,2.4,CRD,12
CMT,1,1,278,0.9,CRD,5.5
CMT,1,1,214,0.6,CRD,4.5
CMT,1,1,278,0.7,CSH,5.5
CMT,1,2,268,1.5,CRD,6.5
CMT,1,1,1293,5.4,CSH,20.5
CMT,1,1,340,1.2,CRD,6.5
CMT,1,1,1909,1.2,CSH,6.5
CMT,1,1,410,0.9,CRD,6.5
CMT,1,1,283,0.6,CSH,5
CMT,1,1,140,0.6,CSH,4.5
CMT,1,1,236,0.7,CRD,5
CMT,1,1,447,1.2,CSH,7
CMT,1,1,165,0.8,CRD,4.5
CMT,1,1,505,3.2,CSH,10.5
CMT,1,1,889,4,CSH,15.5
CMT,1,1,593,1,CSH,8
CMT,1,1,281,0.8,CSH,5
CMT,1,1,190,0.6,CSH,4.5
CMT,1,1,907,3,CRD,13
CMT,1,1,185,0.5,CRD,4.5
CMT,1,1,710,2.1,CRD,10
CMT,1,1,1035,2.4,CRD,13
CMT,1,1,740,2,CSH,10
CMT,1,2,1345,3.3,CSH,16
CMT,1,1,938,4.3,CSH,16.5
CMT,1,1,391,1.1,CRD,6.5
CMT,1,1,678,1.4,CRD,9
CMT,1,2,430,1.2,CRD,7
CMT,1,1,126,0.3,CSH,3.5
CMT,1,1,516,1.6,CRD,8
CMT,1,1,567,1.5,CSH,8.5
CMT,1,1,1154,2.4,CRD,14
CMT,1,3,379,0.7,CRD,6
CMT,1,1,462,1.8,CRD,8
CMT,1,1,312,1,CSH,6
CMT,1,1,1090,3.5,CSH,15
CMT,1,1,945,6,CSH,19.5
CMT,1,1,386,0.7,CRD,6
CMT,1,2,247,0.7,CRD,5
CMT,1,1,490,1.3,CRD,7.5
CMT,1,1,220,0.6,CSH,4.5
CMT,1,1,491,1.8,CRD,8.5
CMT,1,1,384,1.4,CSH,7
CMT,3,1,30,0.8,CSH,52
CMT,1,1,422,1.9,CSH,7.5
CMT,1,1,308,1.2,CRD,6.5
CMT,1,1,170,0.7,CSH,4.5
CMT,1,1,530,1,CSH,7.5
CMT,1,1,1983,10.3,CRD,33.5
CMT,1,1,870,4.4,CRD,15.5
CMT,1,1,287,0.8,CRD,5.5
CMT,2,1,2283,17.3,CSH,52
CMT,1,1,858,2.7,CRD,12
CMT,1,1,235,0.3,CRD,4.5
CMT,1,1,306,0.6,CRD,5.5
CMT,1,1,415,1.1,CRD,6.5
CMT,1,1,495,1.8,CRD,8
CMT,1,2,406,1.7,CRD,7.5
CMT,1,1,1055,2.4,CSH,13
CMT,1,1,954,4.5,CRD,16
CMT,1,1,829,4.6,CSH,15.5
CMT,1,1,601,2.7,CSH,10.5
CMT,1,1,586,1.7,CRD,8.5
CMT,1,1,265,0.8,CSH,5
CMT,1,1,190,1,CSH,5
CMT,1,1,368,0.4,CSH,5.5
CMT,2,1,1742,19.4,CRD,52
CMT,1,1,322,1.3,CRD,6.5
CMT,1,1,201,1.1,CRD,5.5
CMT,1,1,457,2.1,CSH,8.5
CMT,1,1,499,1.1,CSH,7
CMT,1,1,276,0.6,CSH,5
CMT,1,1,1134,7.6,CSH,24
CMT,1,1,501,0.7,CSH,7
CMT,1,1,382,0.7,CSH,6
CMT,1,1,461,0.6,CRD,6.5
CMT,1,1,265,1.2,CRD,6
CMT,1,1,359,1.3,CSH,7
CMT,1,1,440,1.4,CRD,7
CMT,1,1,194,0.4,CSH,4.5
CMT,1,1,344,0.8,CRD,5.5
CMT,1,1,140,0.6,CSH,4
CMT,1,1,491,2.2,CRD,8.5
CMT,1,1,746,1.3,CSH,9.5
CMT,1,1,251,1.2,CSH,5.5
CMT,1,1,26,0.1,CSH,2.5
CMT,1,1,1115,5.5,CSH,19.5
CMT,1,1,426,1.2,CSH,7.5
CMT,1,1,289,1,CSH,6
CMT,1,1,314,1.5,CRD,7
CMT,1,1,767,3.8,CRD,14
CMT,1,1,138,0.4,CSH,4
CMT,1,1,316,1.2,CRD,6
CMT,1,1,541,2.1,CRD,9
CMT,1,1,440,1.7,CRD,8
CMT,1,1,498,2.1,CRD,9
CMT,1,1,694,1.7,CSH,9.5
CMT,1,1,239,0.8,CRD,5
CMT,1,1,430,1.8,CSH,7.5
CMT,1,1,280,0.5,CRD,5
CMT,1,2,555,1.4,CSH,8.5
CMT,1,1,155,0.6,CSH,4.5
CMT,1,1,294,1.2,CSH,6.5
CMT,1,1,1575,6,CRD,23
CMT,1,1,152,0.2,CSH,3.5
CMT,1,1,544,1.2,CSH,7.5
CMT,1,1,495,1.7,CRD,8.5
CMT,1,1,615,1.7,CRD,9
CMT,1,1,209,1.5,CSH,6
CMT,1,1,78,0.6,CRD,4
CMT,1,1,758,3.1,CSH,12.5
CMT,1,1,1133,8.8,CRD,26.5
CMT,1,1,393,2.6,CRD,9
CMT,1,1,393,1.3,CRD,7
CMT,1,1,671,2,CRD,10
CMT,1,1,1194,3.5,CSH,16
CMT,1,1,578,3.8,CRD,13
CMT,1,1,1554,12.5,CRD,36.5
CMT,1,1,178,0.7,CSH,4.5
CMT,1,1,1010,3.7,CRD,15.5
CMT,1,1,654,1.7,CRD,9
CMT,1,2,819,3.3,CRD,12.5
CMT,1,1,239,0.8,CSH,5
CMT,1,1,358,1,CSH,6
CMT,1,1,785,4.5,CSH,15
CMT,1,1,1293,10.3,CSH,30.5
CMT,1,1,1530,8.8,CSH,29
CMT,1,1,283,1.7,CRD,7
CMT,1,1,169,1,CRD,5
CMT,1,1,993,6,CSH,19.5
CMT,1,1,933,2.8,CSH,12.5
CMT,1,1,270,0.7,CSH,5
CMT,1,1,557,6.3,CSH,18.5
CMT,1,1,978,9,CRD,26.5
CMT,1,1,1662,5.4,CSH,21.5
CMT,1,1,1076,4.7,CSH,17.5
CMT,1,1,530,1,CSH,7
CMT,1,1,727,3.2,CSH,13
CMT,1,1,489,1.5,CRD,8
CMT,1,1,368,0.8,CRD,6
CMT,1,1,532,2.2,CRD,9.5
CMT,1,1,655,2.5,CRD,10.5
CMT,1,1,199,0.8,CSH,5
CMT,1,1,529,2.5,CSH,10
CMT,1,1,754,3.4,CRD,13.5
CMT,1,1,1087,3.9,CSH,16
CMT,1,1,302,0.9,CSH,6
CMT,1,1,261,1.2,CSH,6
CMT,1,1,422,2.6,CSH,9.5
CMT,1,1,293,1.2,CRD,6
CMT,1,1,337,1.2,CRD,6.5
CMT,1,1,726,3.2,CRD,12
CMT,1,1,1251,5,CRD,19.5
CMT,1,1,251,0.9,CSH,5.5
CMT,1,1,418,1,CSH,6.5
CMT,1,1,1838,7.8,CSH,29.5
CMT,1,1,206,1.4,CRD,6
CMT,1,1,606,3.1,CSH,11.5
CMT,1,1,181,0.6,CSH,4.5
CMT,1,1,91,0.4,CSH,3.5
CMT,1,1,265,1.2,CRD,6.5
CMT,1,1,349,1.3,CSH,7
CMT,1,1,185,0.7,CRD,4.5
CMT,1,1,163,0.7,CRD,4.5
CMT,1,1,1522,7.8,CSH,27
CMT,1,1,1335,3.9,CRD,17
CMT,1,1,1628,7.4,CRD,25.5
CMT,1,1,743,3.7,CSH,13.5
CMT,1,1,738,3,CSH,11.5
CMT,1,1,302,0.9,CSH,5.5
CMT,1,1,359,1.1,CRD,6
CMT,1,1,716,3.7,CSH,12.5
CMT,1,1,709,2.3,CSH,10.5
CMT,1,1,114,0.5,CSH,4
CMT,1,1,434,2.4,CRD,9.5
CMT,1,1,467,1.9,CRD,8.5
CMT,1,1,466,1.3,CRD,7
CMT,1,1,617,2.3,CSH,10.5
CMT,1,1,368,1,CSH,6.5
CMT,1,1,341,0.6,CRD,5.5
CMT,1,1,332,0.8,CRD,6
CMT,1,1,773,2.2,CSH,11
CMT,1,1,311,1.4,CSH,7
CMT,1,1,438,1.4,CRD,7
CMT,1,1,304,0.8,CRD,5.5
CMT,1,1,378,1.5,CSH,7
CMT,1,1,539,2.3,CSH,9.5
CMT,1,1,743,4.2,CSH,13.5
CMT,1,1,749,2.4,CSH,11.5
CMT,1,1,305,0.9,CSH,5.5
CMT,1,1,243,0.6,CRD,5
CMT,1,1,283,0.6,CSH,5
CMT,1,1,669,3.5,CRD,12.5
CMT,1,1,339,1.3,CSH,7
CMT,1,1,1656,5.6,CRD,23
CMT,1,1,265,0.6,CRD,4.5
CMT,1,1,368,1.1,CSH,6.5
CMT,1,1,299,0.5,CRD,5
CMT,1,1,272,1.4,CRD,6.5
CMT,1,1,567,0.9,CSH,7.5
CMT,1,1,1332,7.8,CRD,25.5
CMT,1,1,651,3.1,CSH,11.5
CMT,1,1,592,1.7,CRD,9
CMT,1,1,411,1.5,CRD,7.5
CMT,1,1,437,1.8,CRD,8.5
CMT,1,1,319,1.1,CRD,6
CMT,1,1,352,1.2,CRD,6.5
CMT,1,1,487,1.5,CRD,7.5
CMT,1,1,228,0.4,CRD,4.5
CMT,1,1,209,0.8,CSH,5
CMT,1,1,429,1.8,CRD,8.5
CMT,1,1,217,0.6,CRD,5
CMT,1,1,354,1,CSH,6.5
CMT,1,1,1138,3.5,CSH,15
CMT,1,1,316,1,CSH,5.5
CMT,1,1,835,2.1,CRD,10.5
CMT,1,1,450,1.9,CRD,8
CMT,1,1,881,5.4,CSH,18
CMT,1,1,762,2.4,CRD,11
CMT,1,1,189,0.7,CSH,4.5
CMT,1,1,713,3.6,CSH,13.5
CMT,1,1,496,2.7,CRD,10
CMT,1,1,611,1.9,CSH,9.5
CMT,1,1,823,2.6,CRD,11.5
CMT,1,1,250,0.8,CSH,5
CMT,1,1,588,2.5,CSH,10
CMT,1,1,306,1.5,CRD,6.5
CMT,1,1,208,0.4,CSH,4
CMT,1,1,901,4.8,CSH,16
CMT,1,1,262,0.8,CSH,5
CMT,1,1,609,5.4,CSH,17
CMT,1,1,227,0.7,CSH,5
CMT,1,1,321,0.6,CSH,5.5
CMT,1,1,632,2.9,CRD,11
CMT,1,1,795,3.8,CRD,14
CMT,1,1,437,1.2,CRD,7
CMT,1,1,647,1.5,CSH,8.5
CMT,1,1,1180,3.9,CSH,16
CMT,1,1,745,2.1,CRD,10.5
CMT,1,1,349,0.6,CSH,5.5
CMT,1,1,811,4.9,CRD,15.5
CMT,1,1,732,1.9,CSH,9.5
CMT,1,1,888,7.7,CRD,23
CMT,1,1,423,1.3,CSH,7
CMT,1,1,413,1.5,CSH,7
CMT,1,1,496,2.3,CRD,9.5
CMT,1,1,367,1.5,CSH,7
CMT,1,1,570,2.9,CRD,11
CMT,1,1,575,2.2,CRD,10
CMT,1,1,208,0.8,CSH,5
CMT,1,1,968,7.4,CRD,23
CMT,1,1,258,0.8,CSH,5
CMT,1,1,723,3.7,CRD,13.5
CMT,1,1,315,1.6,CSH,7
CMT,1,1,476,1.4,CSH,7.5
CMT,1,2,328,1.4,CSH,6.5
CMT,1,1,954,7.7,CSH,23
CMT,1,1,756,2.3,CRD,11
CMT,1,1,384,0.5,CSH,5.5
CMT,1,3,1175,3.1,CRD,15
CMT,1,1,339,1,CSH,6
CMT,1,1,416,0.9,CRD,6.5
CMT,1,1,2935,27.1,CRD,75.5
CMT,1,1,356,0.9,CSH,6
CMT,1,1,267,0.9,CSH,5
CMT,1,2,1027,7.3,CRD,22
CMT,1,1,599,2.1,CRD,9.5
CMT,1,1,913,2.8,CSH,12.5
CMT,1,1,1038,2.2,CRD,13
CMT,1,2,1647,7.9,CSH,28.5
CMT,1,1,230,0.6,CRD,4.5
CMT,1,2,740,2,CSH,10.5
CMT,1,1,434,0.8,CRD,6.5
CMT,1,1,1414,4,CRD,17
CMT,1,2,651,0.7,CSH,8
CMT,1,1,136,0.6,CSH,4
CMT,1,1,518,1.5,CRD,8.5
CMT,1,1,359,1.7,CSH,7.5
CMT,1,1,491,1.8,CRD,8.5
CMT,1,1,400,1.2,CRD,7
CMT,1,1,412,1.3,CSH,7
CMT,1,2,48,0,CSH,2.5
CMT,1,1,197,1,CRD,5
CMT,1,4,296,0.9,CSH,5.5
CMT,1,1,1142,3.1,CRD,14.5
CMT,2,1,1548,16.6,CRD,52
CMT,1,1,389,1.3,CSH,7
CMT,1,1,631,4.6,CRD,14
CMT,1,1,517,2.7,CRD,10
CMT,1,1,589,2.2,CSH,10
CMT,1,1,228,0.9,CSH,5
CMT,1,1,434,2.5,CSH,9
CMT,1,1,198,1.1,CRD,5.5
CMT,1,1,880,4.1,CSH,15
CMT,1,1,559,1.1,CSH,7.5
CMT,1,1,563,1.8,CSH,8.5
CMT,1,1,611,2.5,CRD,10.5
CMT,1,1,2158,9.5,CSH,33.5
CMT,1,1,919,5.3,CSH,17.5
CMT,1,1,744,2.6,CSH,11
CMT,1,1,430,0.7,CRD,6.5
CMT,1,1,581,1.8,CRD,9
CMT,1,1,447,1.8,CSH,8.5
CMT,1,1,1102,9,CSH,27.5
CMT,1,1,1070,4.9,CSH,17.5
CMT,1,1,303,1.3,CSH,6
CMT,1,1,983,4.4,CRD,16
CMT,1,1,332,0.6,CSH,5.5
CMT,1,1,1365,5,CSH,18.5
CMT,1,1,729,2.1,CRD,10.5
CMT,1,1,371,1.3,CRD,7
CMT,1,1,885,2.1,CRD,11.5
CMT,1,1,330,0.8,CSH,5.5
CMT,1,1,443,1.9,CSH,8
CMT,1,1,661,2.6,CSH,10.5
CMT,1,1,1236,5.4,CRD,19
CMT,1,1,757,3.6,CRD,13
CMT,1,1,931,4.1,CRD,15
CMT,1,1,86,0.6,CSH,4
CMT,1,1,610,1.7,CRD,9
CMT,1,1,552,2.3,CRD,10
CMT,1,1,160,0.6,CSH,4.5
CMT,1,1,350,1,CSH,6
CMT,1,1,490,1.4,CSH,7.5
CMT,1,1,856,2.2,CSH,11
CMT,1,1,306,0.8,CRD,5.5
CMT,1,1,505,3.1,CRD,11
CMT,1,1,419,1,CRD,6.5
CMT,1,1,1677,6.1,CRD,25
CMT,1,1,1194,4.9,CRD,18
CMT,1,1,200,0.9,CSH,5
CMT,1,1,739,3.3,CSH,12.5
CMT,1,1,548,3.6,CSH,12.5
CMT,1,1,1224,6.6,CRD,21.5
CMT,1,1,195,0.6,CSH,4.5
CMT,1,1,658,3.7,CSH,13
CMT,1,1,299,1.4,CRD,6.5
CMT,1,1,667,6.9,CSH,20.5
CMT,1,1,1082,6.9,CSH,22
CMT,1,1,1105,4.6,CSH,16.5
CMT,1,1,199,0.7,CRD,4.5
CMT,1,1,137,0.2,CSH,3.5
CMT,1,1,619,1.8,CSH,9
CMT,1,1,958,5.7,CRD,19
CMT,1,1,1160,5.8,CSH,19.5
CMT,1,1,316,1.2,CSH,6
CMT,1,1,1241,7,CSH,22
CMT,1,1,211,0.7,CSH,5
CMT,1,1,359,2.1,CSH,8
CMT,1,1,656,1.9,CRD,9.5
CMT,1,1,283,1.2,CSH,6
CMT,1,1,491,1.4,CRD,7.5
CMT,1,1,231,0.9,CRD,5.5
CMT,1,1,129,0.5,CRD,4
CMT,1,1,365,1.2,CSH,6.5
CMT,1,1,1210,6.6,CSH,22
CMT,1,1,529,2.4,CSH,9.5
CMT,1,1,321,1,CRD,5.5
CMT,1,1,1196,5.6,CRD,20
CMT,2,1,1949,17.5,CRD,52
CMT,1,1,204,0.7,CSH,4.5
CMT,1,1,838,3.9,CSH,14
CMT,1,1,804,3.3,CSH,12.5
CMT,1,1,762,3.9,CRD,14.5
CMT,1,1,497,1.3,CRD,8
CMT,1,1,612,1.7,CSH,8.5
CMT,1,1,117,0.5,CRD,4
CMT,1,1,798,1.7,CRD,10
CMT,1,1,424,0.8,CSH,6
CMT,1,1,600,2.4,CSH,10
CMT,1,1,735,2.6,CRD,11
CMT,1,1,528,1.7,CRD,8.5
CMT,1,1,1016,3.6,CSH,14.5
CMT,1,1,491,3.1,CSH,10.5
CMT,1,1,1043,9.2,CSH,28
CMT,1,1,331,1.1,CSH,6.5
CMT,1,1,634,2.8,CSH,11
CMT,1,1,380,1.6,CSH,7.5
CMT,1,1,515,6.2,CRD,18
CMT,1,1,755,3.7,CSH,14
CMT,1,1,806,4.4,CRD,16
CMT,1,1,388,1.6,CRD,8
CMT,1,1,352,0.8,CSH,6
CMT,1,1,703,2.3,CSH,10.5
CMT,1,1,708,3.5,CSH,12
CMT,1,1,888,4,CSH,15
CMT,1,1,860,6.4,CRD,20
CMT,1,1,181,0.9,CSH,5
CMT,1,1,351,1.7,CRD,7.5
CMT,1,1,1171,7.5,CSH,24.5
CMT,1,1,184,0.8,CSH,4.5
CMT,1,1,457,2.5,CRD,9.5
CMT,1,1,476,1.7,CSH,8
CMT,1,1,847,5.7,CRD,18.5
CMT,1,1,1183,7.7,CSH,25.5
CMT,1,1,689,3.2,CRD,12.5
CMT,1,1,299,1.2,CSH,6.5
CMT,1,1,208,0.6,CSH,4.5
CMT,1,1,485,2.1,CSH,9
CMT,1,1,320,1.4,CSH,6.5
CMT,1,1,350,1.6,CRD,7
CMT,1,1,520,1.3,CSH,7.5
CMT,5,1,60,0,CRD,13.5
CMT,1,1,1807,5.6,CSH,23.5
CMT,1,1,235,0.5,CSH,4.5
CMT,1,1,356,0.8,CRD,6
CMT,1,1,863,3,CSH,12.5
CMT,1,1,489,1.4,CSH,7.5
CMT,1,1,820,3.8,CRD,14.5
CMT,1,1,220,0.6,CSH,4.5
CMT,1,1,217,0.5,CSH,4
CMT,1,1,511,1.3,CRD,7.5
CMT,1,2,612,1.9,CRD,9
CMT,1,1,845,1.6,CRD,10.5
CMT,1,2,982,1.9,CSH,12
CMT,1,2,1442,6.2,CRD,22
CMT,1,4,374,1.6,CSH,7
CMT,1,1,907,3.4,CRD,13.5
CMT,1,1,812,4.4,CRD,15.5
CMT,1,1,349,1.5,CSH,7
CMT,1,1,504,1.7,CRD,8
CMT,1,1,415,2.5,CSH,9
CMT,1,1,670,2.4,CSH,10.5
CMT,1,1,215,0.4,CRD,4.5
CMT,1,1,594,2.8,CRD,11
CMT,1,1,406,1.6,CRD,7.5
CMT,1,1,637,3.7,CRD,13.5
CMT,1,1,765,2.8,CRD,11.5
CMT,1,1,594,2.1,CRD,9.5
CMT,1,1,515,1.6,CRD,8
CMT,1,1,1160,3.9,CRD,17
CMT,1,1,1405,8,CRD,26.5
CMT,1,1,1270,5.2,CSH,19.5
CMT,1,1,193,0.9,CSH,5
CMT,1,1,520,1.3,CRD,8
CMT,1,1,552,1.8,CRD,8.5
CMT,1,1,587,1.6,CRD,8.5
CMT,1,1,250,1,CRD,5.5
CMT,1,1,372,1,CSH,6.5
CMT,1,1,178,0.5,CRD,4
CMT,1,1,501,1.5,CSH,8
CMT,1,1,384,2.5,CRD,9
CMT,1,1,121,0.8,CSH,4.5
CMT,1,1,386,1.9,CRD,7.5
CMT,1,1,309,0.6,CSH,5.5
CMT,1,1,369,1.1,CRD,6.5
CMT,1,1,245,0.9,CRD,5.5
CMT,1,1,691,2.4,CRD,10
CMT,1,1,291,0.7,CRD,5
CMT,1,1,490,1.1,CRD,7
CMT,1,1,603,1.9,CSH,9
CMT,1,1,771,5.3,CSH,17.5
CMT,1,1,501,2.3,CRD,9.5
CMT,1,1,599,3.1,CSH,11.5
CMT,1,1,146,1.1,CSH,5
CMT,1,1,577,1.2,CSH,7.5
CMT,1,1,873,4.9,CSH,16
CMT,1,1,606,1.6,CSH,8.5
CMT,1,1,987,2.7,CSH,13.5
CMT,1,1,317,0.8,CRD,5.5
CMT,1,1,249,0.6,CSH,4.5
CMT,1,1,841,4.6,CSH,15.5
CMT,1,1,932,6.6,CSH,20.5
CMT,1,1,147,0.6,CSH,4.5
CMT,1,1,496,1.7,CSH,8
CMT,1,1,238,0.5,CSH,4
CMT,1,1,488,1.2,CSH,7.5
CMT,1,1,579,1.5,CRD,8.5
CMT,1,1,651,2.1,CRD,10
CMT,1,1,844,1.9,CSH,11
CMT,1,1,711,1.9,CRD,10
CMT,1,1,667,2.8,CSH,12
CMT,1,1,894,2.2,CSH,11.5
CMT,1,1,782,3.4,CRD,13
CMT,1,1,1577,4.3,CSH,19.5
CMT,1,1,829,3.5,CSH,13
CMT,1,1,698,2.3,CSH,10.5
CMT,1,1,293,0.7,CRD,5.5
CMT,1,1,291,0.6,CSH,5
CMT,1,1,806,1.5,CSH,10
CMT,1,1,381,0.9,CSH,6
CMT,1,1,592,2.3,CRD,10.5
CMT,1,1,616,2.6,CRD,11
CMT,1,1,162,0.7,CSH,4.5
CMT,1,1,836,5,CRD,16.5
CMT,1,1,981,5,CSH,17
